shipment_id,po_number,invoice_number,supplier_id,sku,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,carrier,vessel_voyage,incoterm,container_type,origin_port,destination_port,quantity,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,net_weight_kg,gross_weight_kg,volume_cbm,hs_code,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,fx_rate_applied,qc_units_rejected,qc_inspection_notes,country_of_origin
IMP-2025-0326,PO-202509-017,INV-1012-202509-0002,SUP-1012,SKU-108,09/16/2025,11/20/2025,12/24/2025,12/24/2025,12/31/2025,12/28/2025,MSC,ONE APUS 613W,DDP,20GP,Shanghai,Veracruz,2,"111,701.54","$223,403.08",,1249.08,22438.4,26011.6,21.98,8458110100,232768.4,428787.33,34302.99,760154.17,5324.83,71738.61,0.0,,18.4212,,,China
IMP-2025-0327,PO-202509-018,INV-1003-202509-0004,SUP-1003,SKU-113,17/09/2025,19/12/2025,27/01/2026,27/01/2026,02/02/2026,04/02/2026,MSC,YM WELLNESS 183E,CIF,40GP,Nansha,Veracruz,4,61078.89,244315.56,0.0,996.04,12782.8,14194.2,70.77,8456 11 01 00,245311.6,451113.31,36089.07,799733.68,3726.57,122129.93,0.0,0.0,18.3894,,,China
IMP-2025-0328,PO-202509-019,INV-1003-202509-0005,SUP-1003,SKU-113,2025-09-18,2025-12-28,2026-02-03,2026-02-03,,2026-02-12,Evergreen Marine,COSCO VEGA 780E,FOB,40GP,Nansha,Manzanillo,2,"58,854.01",117708.02,5934.34,489.22,6391.4,7024.8,35.17,8456.11.01.00,124131.58,230238.01,18419.04,408165.95,8671.13,32842.55,0.0,0.0,18.5479,0,No issues found on inspection,China
IMP-2025-0329,PO-202509-020,INV-1013-202509-0003,SUP-1013,SKU-117,09/19/2025,12/15/2025,01/24/2026,01/24/2026,01/26/2026,01/28/2026,Maersk,COSCO VEGA 352E,FOB,40GP,Shanghai,Veracruz,1,31583.04,"$31,583.04",11023.8,112.01,11584.0,13010.0,16.44,8477100100,42718.85,78557.4,#REF!,139266.56,7564.84,48871.49,0.0,0.0,18.3894,1,Perforación fuera de tolerancia,China
IMP-2025-0330,PO-202509-021,INV-1013-202509-0004,SUP-1013,SKU-120,20/09/2025,28/12/2025,07/02/2026,07/02/2026,10/02/2026,11/02/2026,Ocean Network Express,EVER LIBRA 599E,FOB,20GP,Shanghai,Veracruz,1,"$58,965.64","$58,965.64",10033.38,251.85,2182.8,2357.6,3.12,8479500100,69250.87,64222.91,10275.67,217433.09,3762.69,52703.28,0.0,0.0,18.5479,,,China
IMP-2025-0331,PO-202509-022,INV-1007-202509-0002,SUP-1007 ,SKU-115,09/20/2025,12/16/2025,01/12/2026,01/12/2026,01/16/2026,01/19/2026,Evergreen Marine,YM WELLNESS 520E,FOB,40GP,Ningbo-Zhoushan,Manzanillo,1,43908.39,"$43,908.39",6277.88,,4563.0,5015.2,18.9,8477100100,50344.44,92580.4,7406.43,164126.54,3801.22,23783.83,0.0,0.0,18.3894,,,China
IMP-2025-0332,PO-202509-023,INV-1002-202509-0005,SUP-1002,SKU-102,20/09/2025,01/12/2025,03/01/2026,03/01/2026,12/01/2026,14/01/2026,Hapag-Lloyd,HAPAG BERLIN EXPRESS 609E,FOB,40GP,Shekou,Lazaro Cardenas,6,97173.92,583043.52,6445.81,,90382.2,98480.0,122.73,8457100100,592434.19,1089450.93,87156.07,1931378.61,3907.16,102059.37,0.0,0.0,18.3894,1,Control panel door misaligned,China
IMP-2025-0333,PO-202509-024,INV-1010-202509-0001,SUP-1010,SKU-140,09/20/2025,12/09/2025,01/13/2026,01/15/2026,01/17/2026,01/21/2026,MSC,COSCO ARIES 543E,FOB,20GP,Taizhou,Manzanillo,1,25429.43,"$25,429.43",5469.74,,1777.7,1986.1,3.13,8515310100,31049.55,85647.39,4567.86,105791.66,6289.92,21908.83,0.0,0.0,18.3894,,,China
IMP-2025-0334,PO-202509-025,INV-1005-202509-0002,SUP-1005,SKU-138,2025-09-21,2025-11-21,2025-12-18,2025-12-18,2025-12-20,2025-12-24,Ocean Network Express,YM WELLNESS 253E,CIF,40GP,Shekou,Manzanillo,4,"11,744.46",46977.84,,172.06,21014.8,23678.1,50.02,8428330100,47149.9,86855.77,6948.46,153977.92,5878.04,35958.97,0.0,0.0,18.4212,,,China
IMP-2025-0335,PO-202509-026,INV-1014-202509-0001,SUP-1014,SKU-122,2025-09-22,2025-12-28,2026-02-01,2026-02-01,2026-02-04,2026-02-05,MSC,HAPAG BERLIN EXPRESS 677W,FOB,20GP,Nantong,Manzanillo,2,"22,628.22","$45,256.44",,,2588.4,2926.4,8.87,8414809900,52766.58,146806.39,7829.67,181335.25,4874.67,23679.46,0.0,0.0,18.5479,2,Vibración excesiva al arranque,China
IMP-2025-0336,PO-202509-027,INV-1014-202509-0002,SUP-1014,SKU-134,2025-09-22,2025-11-16,2025-12-22,2025-12-22,2026-01-02,2026-01-03,Maersk,HAPAG BERLIN EXPRESS 425W,FOB,20GP,Nantong,Manzanillo,1,"6,981.20",6981.20,8341.95,27.1,1398.5,1574.3,4.29,8480710100,15350.25,14138.5,2262.16,47867.31,5441.64,26797.31,0.0,0.0,18.4212,1,Tornillería incompleta,China
IMP-2025-0337,PO-202509-028,INV-1007-202509-0003,SUP-1007,SKU-130,2025-09-23,2025-11-27,2025-12-29,2025-12-29,2026-01-19,2026-01-22,Yang Ming Marine Transport,COSCO VEGA 837W,FOB,40HC,Ningbo-Zhoushan,Manzanillo,1,"$79,719.03",79719.03,7357.81,,22799.0,25249.6,30.58,8462910100,87360.27,160928.1,12874.25,285293.34,5883.71,17474.48,0.0,5046.8,18.4212,1,Etiqueta de seguridad desprendida,China
IMP-2025-0338,PO-202509-029,INV-1003-202509-0006,SUP-1003,SKU-130,24/09/2025,12/12/2025,08/01/2026,08/01/2026,12/01/2026,13/01/2026,COSCO Shipping Lines,HAPAG BERLIN EXPRESS 548W,FOB,40HC,Nansha,Manzanillo,1,82381.71,82381.71,7982.39,455.54,22799.0,25878.6,30.83,8462910100,90819.64,"MXN 167,011.87",13360.95,296078.64,8769.07,26773.19,0.0,0.0,18.3894,,,China
IMP-2025-0339,PO-202509-030,INV-1003-202509-0007,SUP-1003,SKU-133,09/24/2025,12/02/2025,01/08/2026,01/08/2026,01/28/2026,02/01/2026,Evergreen Marine,MAERSK ESSEX 220E,FOB,40HC,Nansha,Manzanillo,4,"90,987.07","$363,948.28",9281.22,1513.7,81089.2,92537.7,126.53,8462910100,374743.2,689130.26,55130.42,1221690.13,5199.61,35295.76,0.0,,18.3894,,Pallet damaged on arrival,China
IMP-2025-0340,PO-202509-031,INV-1014-202509-0003,SUP-1014,SKU-105,2025-09-24,2025-12-10,2026-01-07,2026-01-07,2026-01-12,2026-01-15,COSCO Shipping Lines,EVER LIBRA 544W,FOB,40GP,Nantong,Manzanillo,1,"167,084.46","$167,084.46",5721.14,538.38,14233.9,15564.0,14.39,8457100100,173343.98,318769.18,25501.53,565114.0,4857.51,19878.54,,,18.3894,,,China
IMP-2025-0341,PO-202509-032,INV-1014-202509-0004,SUP-1014,SKU-118,25/09/2025,27/12/2025,01/02/2026,01/02/2026,03/02/2026,07/02/2026,Maersk,MAERSK COLUMBUS 639W,CIF,20GP,Nantong,Manzanillo,3,27634.42,82903.26,0.0,,20018.4,21865.4,35.59,8477100100,83285.48,154477.08,12358.17,273856.96,6017.18,32068.98,0.0,0.0,18.5479,,,China
IMP-2025-0342,PO-202509-033,INV-1013-202509-0005,SUP-1013,SKU-109,25/09/2025,05/11/2025,13/12/2025,16/12/2025,31/12/2025,04/01/2026,Ocean Network Express,HAPAG BERLIN EXPRESS 272E,CIF,40GP,Shanghai,Manzanillo,2,82389.60,164779.20,0.0,615.45,26814.4,30135.3,25.5,8458110100,165394.65,304676.79,24374.14,540131.02,7094.45,34781.84,0.0,10097.62,18.4212,0,Sin observaciones durante la inspección,China
IMP-2025-0343,PO-202509-034,INV-1002-202509-0006,SUP-1002,SKU-102,45926,45985,46014,46014,46022,46026,MSC,MSC ANZU 719W,FOB,40GP,Shekou,Manzanillo,2,97084.34,194168.68,,764.79,30127.4,33322.3,42.54,8457100100,201547.43,371274.55,29701.96,658195.53,8040.15,26633.5,0.0,0.0,18.4212,,Etiqueta de seguridad desprendida,China
IMP-2025-0344,PO-202509-035,INV-1006-202509-0002,SUP-1006,SKU-119,2025-09-26,2025-12-14,2026-01-19,2026-01-19,2026-01-24,2026-01-28,Maersk,HAPAG BERLIN EXPRESS 168W,FOB,20GP,Ningbo-Zhoushan,Manzanillo,2,49539.85,"$99,079.70",7877.26,417.21,4976.6,5437.3,7.18,8479500100,107374.17,98727.33,15796.37,334251.24,9126.6,33054.35,0.0,0.0,18.3894,,,China
IMP-2025-0345,PO-202509-036,INV-1004-202509-0001,SUP-1004,SKU-136,2025-09-26,2025-12-05,2026-01-03,2026-01-03,2026-01-19,2026-01-22,Evergreen Marine,MSC PALOMA 129E,CIF,20GP,Yantian,Manzanillo,1,18016.53,"$18,016.53",0.0,65.41,1677.1,1945.1,6.12,8480710100,18081.94,"MXN 16,625.80",2660.13,56288.31,5997.99,20550.73,0.0,7523.53,18.3894,,,China
IMP-2025-0346,PO-202509-037,INV-1003-202509-0008,SUP-1003,SKU-113,2025-09-26,2026-01-05,2026-02-11,2026-02-11,2026-02-15,2026-02-18,MSC,COSCO VEGA 830E,EXW,40GP,Nansha,Manzanillo,1,58633.20,"$58,633.20",6557.28,,3195.7,3506.9,17.73,8456110100,65190.48,120914.65,9673.17,214357.49,5309.54,26893.08,0.0,,18.5479,0,Sin observaciones durante la inspección,China
IMP-2025-0347,PO-202509-038,INV-1013-202509-0006,SUP-1013,SKU-140,27/09/2025,27/12/2025,01/02/2026,01/02/2026,08/02/2026,10/02/2026,COSCO Shipping Lines,EVER LIBRA 629W,FOB,20GP,Shanghai,Manzanillo,2,25563.27,"$51,126.54",6147.84,,3555.4,3953.8,6.09,851531,57477.41,159912.79,8528.68,197524.28,7866.41,23998.9,0.0,0.0,18.5479,0,Sin observaciones durante la inspección,China
IMP-2025-0348,PO-202509-039,INV-1002-202509-0007,SUP-1002,SKU-102,09/27/2025,11/29/2025,01/02/2026,01/04/2026,01/07/2026,01/09/2026,Yang Ming Marine Transport,HAPAG BERLIN EXPRESS 141W,FOB,40GP,Shekou,Manzanillo,3,98483.23,"$295,449.69",7212.97,1121.08,45191.1,51110.9,64.36,8457100100,303783.74,558640.07,44691.21,990357.12,5028.8,33575.36,,0.0,18.3894,0,Sin observaciones durante la inspección,China
IMP-2025-0349,PO-202509-040,INV-1011-202509-0001,SUP-1011,SKU-135,2025-09-27,2025-11-27,2025-12-30,2025-12-30,2026-01-08,2026-01-09,,MAERSK COLUMBUS 400E,CIF,20GP,Shanghai,Lázaro Cárdenas,2,"3,914.78",7829.56,0.0,31.65,3776.6,4119.2,9.41,8480710100,7861.21,7240.65,1158.5,24513.93,6065.27,44402.77,0.0,0.0,18.4212,,,China
IMP-2025-0350,PO-202509-041,INV-1014-202509-0005,SUP-1014,SKU-116,2025-09-28,2026-01-08,2026-02-15,2026-02-15,2026-02-24,2026-02-25,Hapag-Lloyd,MSC PALOMA 746W,FOB,20GP,Nantong,Veracruz,1,88586.45,"$88,586.45",7240.08,,6421.4,7091.6,10.17,8477100100,96273.69,178567.48,14285.4,316564.42,5855.49,52523.53,0.0,,18.5479,,,China
IMP-2025-0351,PO-202509-042,INV-1003-202509-0009,SUP-1003,SKU-113,09/28/2025,12/24/2025,01/23/2026,01/31/2026,02/04/2026,02/07/2026,Hapag-Lloyd,MSC PALOMA 430E,FOB,40GP,Nansha,Lázaro Cárdenas,2,63711.32,"$127,422.64",7013.65,671.61,6391.4,7215.8,36.05,8456110100,135107.9,248455.32,19876.43,440461.59,6630.34,47524.8,,0.0,18.3894,,,China
IMP-2025-0352,PO-202509-043,INV-1014-202509-0006,SUP-1014,SKU-118,09/28/2025,12/23/2025,01/28/2026,01/28/2026,01/31/2026,02/04/2026,Hapag-Lloyd,MAERSK COLUMBUS 840E,CIF,40GP,Nantong,Manzanillo,3,"28,675.39","$86,026.17",0.0,307.0,20018.4,22848.1,39.12,8477100100,86333.17,158761.52,12700.92,281452.42,8539.12,43443.82,0.0,0.0,18.3894,0,No issues found on inspection,China
IMP-2025-0353,PO-202510-001,INV-1005-202510-0001,SUP-1005,SKU-139,2025-10-01,2025-11-01,2025-12-02,2025-12-10,2025-12-19,2025-12-23,Maersk,COSCO VEGA 847E,FOB,20GP,Shekou,Manzanillo,3,23738.76,71216.28,7137.95,,3101.4,3523.6,29.4,8428330100,78758.28,"MXN 145,082.20",11606.58,257201.73,7140.35,36214.74,4729.46,0.0,18.4212,,,China
IMP-2025-0354,PO-202510-002,INV-1014-202510-0001,SUP-1014,SKU-109,01/10/2025,30/10/2025,06/12/2025,06/12/2025,17/12/2025,19/12/2025,Evergreen Marine,ONE APUS 528W,FOB,40GP,Nantong,Manzanillo,4,77015.31,308061.24,9511.48,1575.7,53628.8,61868.6,52.46,8458110100,319148.42,587909.69,47032.77,1042246.29,6435.93,44628.58,0.0,0.0,18.4212,,,China
IMP-2025-0355,PO-202510-003,INV-1002-202510-0001,SUP-1002,SKU-125,10/01/2025,11/29/2025,12/25/2025,12/25/2025,12/30/2025,01/01/2026,Evergreen Marine,MSC ANZU 665E,FOB,20GP,Shekou,Lázaro Cárdenas,3,14367.38,43102.14,7884.38,,9991.5,10955.7,19.48,8414809900,51151.14,141339.81,7538.12,174582.93,3575.86,54878.14,0.0,0.0,18.4212,0,No issues found on inspection,China
IMP-2025-0356,PO-202510-004,INV-1009-202510-0001,SUP-1009,SKU-131,2025-10-02,2025-12-08,2026-01-06,2026-01-06,2026-01-12,2026-01-13,Hapag-Lloyd,MSC ANZU 453W,CIF,40HC,Ningbo-Zhoushan,Lázaro Cárdenas,1,"71,833.59","$71,833.59",0.0,388.56,22577.7,25260.6,26.27,8462910100,72222.15,132812.2,10624.98,235449.47,8844.16,39372.24,0.0,0.0,18.3894,1,Vibración excesiva al arranque,China
IMP-2025-0357,PO-202510-005,INV-1012-202510-0001,SUP-1012,SKU-103,02/10/2025,09/12/2025,12/01/2026,12/01/2026,23/01/2026,24/01/2026,Maersk,HAPAG BERLIN EXPRESS 333E,EXW,40GP,Shanghai,Manzanillo,3,164775.68,494327.04,6568.2,0.0,55023.6,62216.0,55.01,8457100100,500895.24,921116.29,73689.3,1632954.96,5136.89,42384.31,,0.0,18.3894,,,China
IMP-2025-0358,PO-202510-006,INV-1011-202510-0001,SUP-1011,SKU-133,10/02/2025,11/30/2025,01/10/2026,01/10/2026,01/18/2026,,MSC,EVER LIBRA 346W,fob,40'GP,Shanghai,Veracruz,1,90780.07,"$90,780.07",10309.13,532.28,20272.3,22390.8,30.06,8462910100,101621.48,186875.8,14950.06,331293.43,7963.46,64927.41,0.0,0.0,18.3894,0,No issues found on inspection,China
IMP-2025-0359,PO-202510-007,INV-1014-202510-0002,SUP-1014,SKU-112,10/04/2025,12/20/2025,01/22/2026,01/22/2026,01/25/2026,01/29/2026,Yang Ming Marine Transport,HAPAG BERLIN EXPRESS 337E,CIF,20GP,Nantong,Veracruz,3,71300.42,"$213,901.26",0.0,888.51,6430.8,7363.8,22.26,8456110100,214789.77,394985.5,31598.84,700230.29,7497.13,105216.21,0.0,0.0,18.3894,,,China
IMP-2025-0360,PO-202510-008,INV-1001-202510-0001,SUP-1001,SKU-111,2025-10-04,2025-11-24,2026-01-03,2026-01-03,2026-01-11,2026-01-12,Ocean Network Express,YM WELLNESS 246E,FOB,40GP,"YANTIAN, CN",Veracruz,1,"43,017.11",43017.11,8619.41,148.76,1856.0,2133.5,15.93,8456110100,51785.28,95230.02,7618.4,168823.78,5825.25,61252.9,0.0,,18.3894,,,China
IMP-2025-0361,PO-202510-009,INV-1014-202510-0003,SUP-1014,SKU-104,10/04/2025,12/03/2025,01/04/2026,01/04/2026,01/25/2026,01/27/2026,COSCO Shipping Lines,MAERSK ESSEX 226E,FOB,40HC,Nantong,Manzanillo,1,"$146,785.21","$146,785.21",6920.67,641.57,8636.7,9975.4,28.47,8457100100,154347.45,"MXN 283,835.70",22706.86,503183.93,7310.33,21484.79,0.0,0.0,18.3894,,,China
IMP-2025-0362,PO-202510-010,INV-1013-202510-0001,SUP-1013,SKU-140,2025-10-06,2025-12-24,2026-01-27,2026-01-27,2026-01-31,2026-02-02,Maersk,MAERSK ESSEX 508E,FOB,20GP,Shanghai,Lázaro Cárdenas,6,27352.22,"$164,113.32",9347.13,917.09,10666.2,11558.8,19.06,8515310100,174377.54,481004.75,25653.59,594137.07,5165.77,91728.58,0.0,0.0,18.3894,0,No issues found on inspection,China
IMP-2025-0363,PO-202510-011,INV-1007-202510-0001,SUP-1007,SKU-132,10/06/2025,12/15/2025,01/22/2026,01/22/2026,02/10/2026,02/13/2026,Hapag-Lloyd,HAPAG BERLIN EXPRESS 696W,CIF,40GP,Ningbo-Zhoushan,Manzanillo,1,31044.33,31044.33,0.0,,14439.6,16192.4,13.49,846291,31186.86,57350.76,4588.06,101671.44,8034.25,20437.74,0.0,2010.21,18.3894,0,Sin observaciones durante la inspección,China
IMP-2025-0364,PO-202510-012,INV-1001-202510-0002,SUP-1001,SKU-121,2025-10-07,2025-12-23,,2026-02-25,2026-03-06,2026-03-09,Ocean Network Express,MSC ANZU 332W,FOB,20GP,Yantian,Manzanillo,3,61194.12,183582.36,5987.51,,7097.7,7804.8,23.89,8479500100,190440.2,176613.29,28258.13,597941.95,4711.03,32165.68,40238.9,0.0,18.5479,,,China
IMP-2025-0365,PO-202510-013,INV-1002-202510-0002,SUP-1002,SKU-102,07-10-2025,03-12-2025,04-01-2026,09-01-2026,12-01-2026,16-01-2026,COSCO Shipping Lines,MAERSK ESSEX 538E,CIF,40GP,Shekou,Manzanillo,4,"$91,435.50",365742.00,0.0,,60254.8,68398.9,85.0,8457100100,367263.27,675375.12,54030.01,1197305.01,9156.96,40726.48,,0.0,18.3894,,,China
IMP-2025-0366,PO-202510-014,INV-1004-202510-0001,SUP-1004,SKU-142,2025-10-07,2025-12-19,2026-01-16,2026-01-16,2026-01-22,2026-01-25,Hapag-Lloyd,ONE APUS 605W,FOB,20GP,Yantian,Manzanillo,1,"$7,653.60","$7,653.60",6686.73,26.3,1186.9,1337.2,3.4,8515310100,14366.63,39629.06,2113.55,48949.81,8479.79,26499.76,0.0,0.0,18.3894,,,China
IMP-2025-0367,PO-202510-015,INV-1002-202510-0003,SUP-1002,SKU-102,10/08/2025,12/05/2025,01/08/2026,01/08/2026,01/10/2026,01/13/2026,MSC,MAERSK COLUMBUS 281E,FOB,40GP,Shekou,Manzanillo,2,"92,799.77",185599.54,7295.67,,30127.4,33751.8,41.83,8457100100,193876.69,356527.6,28522.21,632052.13,5096.45,27113.58,0.0,,18.3894,,,China
IMP-2025-0368,PO-202510-016,INV-1002-202510-0004,SUP-1002,SKU-106,08/10/2025,17/12/2025,19/01/2026,19/01/2026,26/01/2026,28/01/2026,Ocean Network Express,MAERSK ESSEX 640E,FOB,40GP,Shekou,Lázaro Cárdenas,2,83446.45,166892.90,5479.8,,26654.6,29112.0,33.48,8458110100,173244.16,318585.62,25486.85,564788.58,3775.55,44170.23,0.0,0.0,18.3894,,Pallet damaged on arrival,China
IMP-2025-0369,PO-202510-017,INV-1007-202510-0002,SUP-1007,SKU-113,2025-10-10,2026-01-06,2026-02-03,2026-02-03,2026-02-09,2026-02-12,Maersk,MSC ANZU 537E,CIF,40GP,Ningbo-Zhoushan,Lazaro Cardenas,3,"63,995.95","$191,987.85",0.0,,9587.1,10558.0,52.73,8456110100,192758.86,357527.21,28602.18,633824.23,5997.09,69408.67,0.0,,18.5479,0,Sin observaciones durante la inspección,China
IMP-2025-0370,PO-202510-018,INV-1012-202510-0002,SUP-1012,SKU-108,11/10/2025,02/12/2025,09/01/2026,12/02/2026,20/02/2026,24/02/2026,COSCO Shipping Lines,COSCO ARIES 292W,CIF,20GP,Shanghai,Manzanillo,1,113987.88,"$113,987.88",0.0,351.51,11219.2,12693.8,11.51,8458110100,114339.39,212075.56,16966.04,375967.55,8971.94,21265.42,0.0,0.0,18.5479,,,China
IMP-2025-0371,PO-202510-019,INV-1007-202510-0003,SUP-1007,SKU-132,12/10/2025,24/12/2025,23/01/2026,23/01/2026,28/01/2026,29/01/2026,MSC,ONE APUS 818E,CIF,40GP,Ningbo-Zhoushan,Manzanillo,1,"$29,416.35",29416.35,0.0,138.82,14439.6,15864.4,13.08,8462910100,29555.17,54350.18,4348.01,96352.01,6658.76,17323.74,0.0,,18.3894,,,China
IMP-2025-0372,PO-202510-020,INV-1008-202510-0001,SUP-1008,SKU-112,2025-10-12,2025-12-18,2026-01-21,2026-01-21,2026-01-23,2026-01-24,Maersk,COSCO VEGA 403E,FOB,20GP,Wenzhou,Manzanillo,1,"$71,836.07",71836.07,6915.15,,2143.6,2480.5,7.89,8456110100,79108.27,145475.36,11638.03,257898.72,8211.13,25133.54,0.0,,18.3894,,,China
IMP-2025-0373,PO-202510-021,INV-1005-202510-0002,SUP-1005,SKU-119,2025-10-13,2026-01-05,2026-02-02,2026-02-02,2026-02-05,2026-02-07,COSCO Shipping Lines,COSCO ARIES 615W,CIF,20GP,Shekou,Manzanillo,1,46538.57,46538.57,0.0,215.89,2488.3,2862.6,3.51,8479500100,46754.46,43359.85,6937.58,146799.12,7926.17,17526.89,0.0,0.0,18.5479,,,China
IMP-2025-0374,PO-202510-022,INV-1013-202510-0002,SUP-1013,SKU-122,2025-10-15,2026-01-12,2026-02-14,2026-02-14,2026-02-18,2026-02-22,MSC,MAERSK COLUMBUS 850E,FOB,20GP,Shanghai,Manzanillo,4,25067.03,"$100,268.12",6353.96,,5176.8,5686.9,15.88,8414809900,106929.97,"MXN 297,498.96",15866.61,367470.71,8917.33,42699.14,0.0,0.0,18.5479,,,China
IMP-2025-0375,PO-202510-023,INV-1010-202510-0001,SUP-1010,SKU-110,16/10/2025,02/12/2025,06/01/2026,06/01/2026,08/01/2026,11/01/2026,Evergreen Marine,YM WELLNESS 573E,CIF,20GP,Taizhou,Manzanillo,1,"18,662.32","$18,662.32",0.0,95.25,4689.9,5234.5,10.94,8456110100,18757.57,34494.05,2759.52,61151.04,5969.8,23275.42,0.0,0.0,18.3894,0,Sin observaciones durante la inspección,China
IMP-2025-0376,PO-202510-024,INV-1014-202510-0004,SUP-1014,SKU-116,2025-10-16,2025-12-31,2026-02-05,2026-02-05,,2026-02-11,MSC,HAPAG BERLIN EXPRESS 386W,CIF,20GP,Nantong,Manzanillo,2,79061.66,"$158,123.32",0.0,487.09,12842.8,14874.5,20.86,8477100100,158610.41,294189.0,23535.12,521538.26,8059.87,34853.37,,0.0,18.5479,0,No issues found on inspection,China
IMP-2025-0377,PO-202510-025,INV-1007-202510-0004,SUP-1007,SKU-132,17/10/2025,10/01/2026,13/02/2026,13/02/2026,28/02/2026,04/03/2026,Evergreen Marine,YM WELLNESS 726W,EXW,40GP,Ningbo-Zhoushan,Manzanillo,3,30961.39,"$92,884.17",5783.81,,43318.8,47143.7,36.83,8462910100,98667.98,183008.38,14640.67,324437.26,6395.74,36391.0,0.0,0.0,18.5479,,Bearing play detected on spindle,China
IMP-2025-0378,PO-202510-026,INV-1003-202510-0001,SUP-1003,SKU-113,2025-10-18,2026-01-05,2026-02-02,2026-02-28,2026-03-07,2026-03-09,Ocean Network Express,EVER LIBRA 235W,FOB,40GP,Nansha,Manzanillo,4,"60,866.93","$243,467.72",7749.99,,12782.8,14789.1,72.7,8456110100,252206.57,467790.22,37423.22,829298.51,8979.54,55237.73,33288.89,,18.5479,,Pallet damaged on arrival,China
IMP-2025-0379,PO-202510-027,INV-1006-202510-0001,SUP-1006,SKU-119,2025-10-20,2026-01-05,2026-02-11,2026-03-09,2026-03-11,2026-03-13,Ocean Network Express,COSCO ARIES 389E,EXW,20GP,Ningbo-Zhoushan,Manzanillo,4,"$50,790.36","$203,161.44",9199.37,,9953.2,11111.1,14.0,8479500100,212360.81,196763.97,31482.24,666164.1,6522.82,53847.25,0.0,0.0,18.5311,,,China
IMP-2025-0380,PO-202510-028,INV-1002-202510-0005,SUP-1002,SKU-123,20-10-2025,14-01-2026,19-02-2026,19-02-2026,25-02-2026,28-02-2026,Ocean Network Express,MAERSK ESSEX 487W,FOB,20GP,Shekou,Manzanillo,1,19269.08,"$19,269.08",5238.74,,1535.9,1697.2,7.27,8414809900,24574.18,68369.91,3646.4,84450.52,3569.65,18033.95,0.0,0.0,18.5479,,,China
IMP-2025-0381,PO-202510-029,INV-1011-202510-0002,SUP-1011,SKU-136,10/21/2025,12/11/2025,01/18/2026,01/19/2026,01/24/2026,01/25/2026,Yang Ming Marine Transport,HAPAG BERLIN EXPRESS 712E, FOB,20GP,Shanghai,Manzanillo,1,18520.26,18520.26,6128.51,,1677.1,1828.1,6.08,8480710100,24715.29,22724.97,3635.99,76937.65,5410.41,22954.09,0.0,,18.3894,,,China
IMP-2025-0382,PO-202510-030,INV-1004-202510-0002,SUP-1004,SKU-111,2025-10-23,2025-12-16,2026-01-12,2026-01-12,2026-02-02,2026-01-29,Maersk,MAERSK ESSEX 254W,CIF,40GP,Yantian,Manzanillo,3,43860.61,"$131,581.83",,499.45,5568.0,6406.4,49.47,8456110100,132081.28,242889.55,19431.16,430594.59,7106.02,44244.17,0.0,10114.13,18.3894,,,China
IMP-2025-0383,PO-202510-031,INV-1006-202510-0002,SUP-1006,SKU-129,24/10/2025,05/01/2026,09/02/2026,09/02/2026,17/02/2026,21/02/2026,COSCO Shipping Lines,HAPAG BERLIN EXPRESS 242E,FOB,40GP,Ningbo-Zhoushan,Lázaro Cárdenas,1,39887.30,"$39,887.30",7424.35,139.24,7772.0,8608.9,18.7,8422309900,47450.89,88011.44,7040.91,156026.67,6598.38,33627.72,0.0,0.0,18.5479,,,China
IMP-2025-0384,PO-202511-001,INV-1014-202511-0001,SUP-1014,SKU-106,11/01/2025,01/11/2026,02/09/2026,02/09/2026,02/15/2026,02/17/2026,Hapag-Lloyd,MAERSK COLUMBUS 256W,FOB,40GP,Nantong,Manzanillo,4,91509.88,"$366,039.52",8884.3,1505.0,53309.2,57961.0,68.52,8458110100,376428.82,698196.41,55855.71,1237762.6,6087.24,53455.94,0.0,0.0,18.5479,,,China
IMP-2025-0385,PO-202511-002,INV-1005-202511-0001,SUP-1005,SKU-139,2025-11-01,2025-12-19,2026-01-24,2026-01-24,2026-01-27,2026-01-28,Hapag-Lloyd,MAERSK COLUMBUS 801E,DDP,20GP,Shekou,Manzanillo,3,21740.19,"$65,220.57",,,3101.4,3413.2,30.03,8428330100,73537.99,135231.95,10818.56,239739.2,4351.95,44101.01,0.0,0.0,18.3894,0,Sin observaciones durante la inspección,China
IMP-2025-0386,PO-202511-003,INV-1014-202511-0002,SUP-1014,SKU-116,01/11/2025,18/01/2026,17/02/2026,17/02/2026,19/02/2026,21/02/2026,Maersk,HAPAG BERLIN EXPRESS 307W,FOB,20GP,Nantong,"MANZANILLO, COL",1,81825.79,81825.79,7094.12,436.72,6421.4,7110.7,10.29,8477100100,89356.63,165737.78,13259.02,293819.94,8232.51,19138.51,0.0,0.0,18.5479,0,Sin observaciones durante la inspección,China
